Fecha;Cobros;Pagos_Operativos;Pagos_Programados;Flujo_Caja;Saldo_Bancario
2024-12-20;2.865,39 €;15.624,31 €;0,00 €;-12.758,92 €;7.561.965,02 €
2024-12-21;2.999,23 €;15.117,95 €;0,00 €;-12.118,72 €;7.549.846,30 €
2024-12-22;3.416,95 €;15.169,76 €;0,00 €;-11.752,82 €;7.538.093,49 €
2024-12-23;3.109,39 €;16.271,99 €;0,00 €;-13.162,60 €;7.524.930,89 €
2024-12-24;2.964,38 €;13.921,56 €;0,00 €;-10.957,19 €;7.513.973,70 €
2024-12-25;3.895,59 €;13.097,94 €;0,00 €;-9.202,35 €;7.504.771,35 €
2024-12-26;3.104,90 €;15.017,75 €;0,00 €;-11.912,85 €;7.492.858,50 €
2024-12-27;4.311,79 €;16.686,17 €;0,00 €;-12.374,38 €;7.480.484,13 €
2024-12-28;3.207,37 €;18.071,33 €;350.000,00 €;-364.863,96 €;7.115.620,17 €
2024-12-29;4.054,66 €;16.713,19 €;0,00 €;-12.658,53 €;7.102.961,64 €
2024-12-30;3.340,66 €;13.337,60 €;0,00 €;-9.996,94 €;7.092.964,69 €
2024-12-31;3.643,48 €;15.191,45 €;0,00 €;-11.547,97 €;7.081.416,72 €
2025-01-01;446.169,45 €;16.104,95 €;0,00 €;430.064,50 €;7.511.481,22 €
2025-01-02;439.712,04 €;15.986,39 €;0,00 €;423.725,65 €;7.935.206,87 €
2025-01-03;505.385,30 €;16.528,96 €;0,00 €;488.856,34 €;8.424.063,21 €
2025-01-04;531.827,66 €;14.344,43 €;0,00 €;517.483,24 €;8.941.546,45 €
2025-01-05;484.412,83 €;15.817,41 €;1.200.000,00 €;-731.404,59 €;8.210.141,86 €
2025-01-06;2.572,80 €;16.350,48 €;0,00 €;-13.777,68 €;8.196.364,18 €
2025-01-07;2.535,87 €;16.958,51 €;0,00 €;-14.422,64 €;8.181.941,54 €
2025-01-08;2.502,43 €;14.511,42 €;0,00 €;-12.008,99 €;8.169.932,55 €
2025-01-09;2.332,19 €;15.202,26 €;0,00 €;-12.870,08 €;8.157.062,47 €
2025-01-10;3.270,74 €;11.664,27 €;0,00 €;-8.393,53 €;8.148.668,94 €
2025-01-11;3.778,52 €;14.787,81 €;0,00 €;-11.009,29 €;8.137.659,66 €
2025-01-12;3.209,29 €;14.933,38 €;0,00 €;-11.724,09 €;8.125.935,57 €
2025-01-13;2.085,79 €;14.190,62 €;0,00 €;-12.104,83 €;8.113.830,74 €
2025-01-14;3.120,62 €;15.968,42 €;0,00 €;-12.847,80 €;8.100.982,94 €
2025-01-15;3.134,60 €;15.636,08 €;0,00 €;-12.501,48 €;8.088.481,46 €
2025-01-16;4.264,00 €;12.331,18 €;0,00 €;-8.067,18 €;8.080.414,28 €
2025-01-17;2.487,43 €;16.043,26 €;0,00 €;-13.555,83 €;8.066.858,45 €
2025-01-18;3.020,66 €;14.327,51 €;0,00 €;-11.306,85 €;8.055.551,60 €
2025-01-19;4.068,93 €;16.448,53 €;0,00 €;-12.379,61 €;8.043.171,99 €
2025-01-20;3.440,99 €;13.797,22 €;400.000,00 €;-410.356,23 €;7.632.815,76 €
2025-01-21;3.497,66 €;15.765,01 €;0,00 €;-12.267,35 €;7.620.548,40 €
2025-01-22;3.273,29 €;15.295,26 €;0,00 €;-12.021,96 €;7.608.526,44 €
2025-01-23;3.380,97 €;16.174,65 €;0,00 €;-12.793,68 €;7.595.732,76 €
2025-01-24;3.604,80 €;15.907,05 €;0,00 €;-12.302,24 €;7.583.430,52 €
2025-01-25;2.811,26 €;15.337,25 €;0,00 €;-12.526,00 €;7.570.904,52 €
2025-01-26;3.655,03 €;13.415,59 €;0,00 €;-9.760,56 €;7.561.143,96 €
2025-01-27;2.529,50 €;13.504,19 €;0,00 €;-10.974,69 €;7.550.169,27 €
2025-01-28;3.380,18 €;14.844,17 €;350.000,00 €;-361.463,99 €;7.188.705,28 €
2025-01-29;3.305,37 €;15.707,58 €;0,00 €;-12.402,21 €;7.176.303,08 €
2025-01-30;2.907,85 €;14.807,63 €;0,00 €;-11.899,77 €;7.164.403,30 €
2025-01-31;3.204,66 €;16.657,82 €;0,00 €;-13.453,16 €;7.150.950,14 €
2025-02-01;451.272,99 €;15.301,17 €;0,00 €;435.971,82 €;7.586.921,96 €
2025-02-02;428.814,93 €;14.272,48 €;0,00 €;414.542,45 €;8.001.464,42 €
2025-02-03;464.719,26 €;15.302,86 €;0,00 €;449.416,41 €;8.450.880,82 €
2025-02-04;427.200,57 €;16.058,79 €;0,00 €;411.141,78 €;8.862.022,60 €
2025-02-05;498.539,87 €;16.207,33 €;1.200.000,00 €;-717.667,45 €;8.144.355,15 €
2025-02-06;2.640,96 €;18.537,57 €;0,00 €;-15.896,61 €;8.128.458,54 €
2025-02-07;3.571,99 €;14.716,64 €;0,00 €;-11.144,65 €;8.117.313,89 €
2025-02-08;2.625,26 €;15.609,78 €;0,00 €;-12.984,52 €;8.104.329,37 €
2025-02-09;2.932,85 €;16.359,19 €;0,00 €;-13.426,33 €;8.090.903,03 €
2025-02-10;2.903,70 €;15.684,87 €;0,00 €;-12.781,17 €;8.078.121,87 €
2025-02-11;3.878,57 €;14.969,07 €;0,00 €;-11.090,50 €;8.067.031,37 €
2025-02-12;3.381,14 €;13.396,11 €;0,00 €;-10.014,97 €;8.057.016,40 €
2025-02-13;3.110,13 €;14.953,75 €;0,00 €;-11.843,62 €;8.045.172,78 €
2025-02-14;3.465,36 €;14.109,45 €;0,00 €;-10.644,09 €;8.034.528,70 €
2025-02-15;2.162,40 €;13.130,09 €;0,00 €;-10.967,69 €;8.023.561,01 €
2025-02-16;3.194,43 €;14.526,48 €;0,00 €;-11.332,05 €;8.012.228,96 €
2025-02-17;4.214,76 €;14.149,36 €;0,00 €;-9.934,61 €;8.002.294,36 €
2025-02-18;3.282,17 €;16.595,68 €;0,00 €;-13.313,51 €;7.988.980,85 €
2025-02-19;3.249,96 €;16.621,64 €;0,00 €;-13.371,68 €;7.975.609,17 €
2025-02-20;3.490,06 €;14.364,18 €;0,00 €;-10.874,12 €;7.964.735,05 €
2025-02-21;3.663,80 €;15.329,66 €;0,00 €;-11.665,85 €;7.953.069,20 €
2025-02-22;2.217,27 €;12.932,64 €;0,00 €;-10.715,37 €;7.942.353,83 €
2025-02-23;2.374,84 €;14.978,49 €;0,00 €;-12.603,65 €;7.929.750,18 €
2025-02-24;3.321,15 €;16.318,47 €;0,00 €;-12.997,33 €;7.916.752,85 €
2025-02-25;2.858,56 €;16.957,41 €;0,00 €;-14.098,85 €;7.902.654,00 €
2025-02-26;3.872,01 €;14.650,43 €;0,00 €;-10.778,42 €;7.891.875,59 €
2025-02-27;3.058,41 €;17.297,78 €;0,00 €;-14.239,37 €;7.877.636,22 €
2025-02-28;2.248,73 €;13.446,46 €;350.000,00 €;-361.197,73 €;7.516.438,49 €
2025-03-01;418.999,30 €;13.848,56 €;0,00 €;405.150,75 €;7.921.589,24 €
2025-03-02;344.916,20 €;16.784,49 €;0,00 €;328.131,71 €;8.249.720,94 €
2025-03-03;470.693,72 €;18.226,68 €;0,00 €;452.467,04 €;8.702.187,98 €
2025-03-04;472.980,79 €;16.460,15 €;0,00 €;456.520,65 €;9.158.708,63 €
2025-03-05;461.176,86 €;15.659,49 €;1.200.000,00 €;-754.482,62 €;8.404.226,01 €
2025-03-06;3.755,44 €;12.427,22 €;0,00 €;-8.671,78 €;8.395.554,22 €
2025-03-07;3.815,26 €;12.686,33 €;0,00 €;-8.871,07 €;8.386.683,15 €
2025-03-08;3.130,81 €;15.914,11 €;0,00 €;-12.783,31 €;8.373.899,84 €
2025-03-09;2.148,65 €;15.182,91 €;0,00 €;-13.034,25 €;8.360.865,59 €
2025-03-10;3.524,64 €;14.061,25 €;0,00 €;-10.536,61 €;8.350.328,98 €
2025-03-11;3.493,68 €;15.818,30 €;0,00 €;-12.324,62 €;8.338.004,37 €
2025-03-12;3.370,70 €;15.892,70 €;0,00 €;-12.522,00 €;8.325.482,36 €
2025-03-13;3.706,74 €;17.136,62 €;0,00 €;-13.429,88 €;8.312.052,48 €
2025-03-14;2.633,59 €;15.924,90 €;0,00 €;-13.291,32 €;8.298.761,16 €
2025-03-15;4.220,38 €;17.562,59 €;0,00 €;-13.342,21 €;8.285.418,95 €
2025-03-16;2.736,29 €;15.731,99 €;0,00 €;-12.995,70 €;8.272.423,24 €
2025-03-17;3.590,61 €;15.547,00 €;0,00 €;-11.956,39 €;8.260.466,86 €
2025-03-18;2.372,33 €;17.316,47 €;0,00 €;-14.944,14 €;8.245.522,72 €
2025-03-19;2.750,87 €;14.252,34 €;0,00 €;-11.501,47 €;8.234.021,24 €
2025-03-20;3.974,18 €;19.941,67 €;0,00 €;-15.967,49 €;8.218.053,76 €
2025-03-21;3.085,55 €;16.282,89 €;0,00 €;-13.197,34 €;8.204.856,42 €
2025-03-22;3.635,96 €;16.291,24 €;0,00 €;-12.655,28 €;8.192.201,14 €
2025-03-23;3.334,48 €;16.507,64 €;0,00 €;-13.173,17 €;8.179.027,97 €
2025-03-24;3.163,52 €;18.535,70 €;0,00 €;-15.372,18 €;8.163.655,79 €
2025-03-25;3.897,93 €;16.908,76 €;0,00 €;-13.010,84 €;8.150.644,95 €
2025-03-26;3.097,67 €;13.312,42 €;0,00 €;-10.214,75 €;8.140.430,21 €
2025-03-27;2.325,63 €;17.825,21 €;0,00 €;-15.499,57 €;8.124.930,63 €
2025-03-28;2.814,38 €;15.208,66 €;350.000,00 €;-362.394,28 €;7.762.536,36 €
2025-03-29;3.491,60 €;15.880,73 €;0,00 €;-12.389,14 €;7.750.147,22 €
2025-03-30;3.413,75 €;13.801,12 €;0,00 €;-10.387,36 €;7.739.759,86 €
2025-03-31;2.432,47 €;16.509,30 €;0,00 €;-14.076,83 €;7.725.683,02 €
2025-04-01;446.182,87 €;14.742,94 €;0,00 €;431.439,94 €;8.157.122,96 €
2025-04-02;453.313,93 €;15.870,25 €;0,00 €;437.443,68 €;8.594.566,64 €
2025-04-03;464.126,52 €;15.293,85 €;0,00 €;448.832,67 €;9.043.399,31 €
2025-04-04;413.604,32 €;18.607,52 €;0,00 €;394.996,80 €;9.438.396,11 €
2025-04-05;450.981,44 €;18.693,39 €;1.200.000,00 €;-767.711,95 €;8.670.684,16 €
2025-04-06;2.851,69 €;15.789,77 €;0,00 €;-12.938,07 €;8.657.746,09 €
2025-04-07;3.601,77 €;15.815,97 €;0,00 €;-12.214,20 €;8.645.531,89 €
2025-04-08;3.620,56 €;15.159,84 €;0,00 €;-11.539,27 €;8.633.992,61 €
2025-04-09;3.143,09 €;17.379,01 €;0,00 €;-14.235,91 €;8.619.756,70 €
2025-04-10;3.019,98 €;15.226,62 €;0,00 €;-12.206,64 €;8.607.550,06 €
2025-04-11;3.285,96 €;15.087,99 €;0,00 €;-11.802,03 €;8.595.748,03 €
2025-04-12;2.807,71 €;17.187,89 €;0,00 €;-14.380,18 €;8.581.367,85 €
2025-04-13;2.642,58 €;14.912,55 €;0,00 €;-12.269,97 €;8.569.097,88 €
2025-04-14;2.745,89 €;15.663,37 €;0,00 €;-12.917,48 €;8.556.180,40 €
2025-04-15;2.898,59 €;13.348,03 €;0,00 €;-10.449,44 €;8.545.730,96 €
2025-04-16;2.634,26 €;16.776,29 €;0,00 €;-14.142,02 €;8.531.588,94 €
2025-04-17;3.297,03 €;18.631,30 €;0,00 €;-15.334,27 €;8.516.254,67 €
2025-04-18;3.580,86 €;16.801,84 €;0,00 €;-13.220,98 €;8.503.033,69 €
2025-04-19;2.422,45 €;17.912,70 €;0,00 €;-15.490,25 €;8.487.543,44 €
2025-04-20;3.228,56 €;14.450,85 €;400.000,00 €;-411.222,28 €;8.076.321,16 €
2025-04-21;3.106,03 €;16.074,49 €;0,00 €;-12.968,45 €;8.063.352,71 €
2025-04-22;3.386,75 €;14.305,26 €;0,00 €;-10.918,51 €;8.052.434,20 €
2025-04-23;3.209,53 €;15.378,35 €;0,00 €;-12.168,82 €;8.040.265,38 €
2025-04-24;2.489,20 €;16.878,32 €;0,00 €;-14.389,12 €;8.025.876,26 €
2025-04-25;2.584,81 €;15.872,73 €;0,00 €;-13.287,93 €;8.012.588,34 €
2025-04-26;3.230,71 €;13.601,04 €;0,00 €;-10.370,33 €;8.002.218,01 €
2025-04-27;3.730,39 €;13.747,46 €;0,00 €;-10.017,07 €;7.992.200,94 €
2025-04-28;2.108,91 €;13.648,25 €;350.000,00 €;-361.539,35 €;7.630.661,60 €
2025-04-29;3.388,86 €;16.457,18 €;0,00 €;-13.068,32 €;7.617.593,28 €
2025-04-30;3.810,81 €;18.815,84 €;0,00 €;-15.005,03 €;7.602.588,25 €
2025-05-01;474.748,71 €;17.763,69 €;0,00 €;456.985,02 €;8.059.573,27 €
2025-05-02;509.910,12 €;12.876,02 €;0,00 €;497.034,10 €;8.556.607,37 €
2025-05-03;447.246,55 €;17.851,61 €;0,00 €;429.394,93 €;8.986.002,30 €
2025-05-04;476.431,69 €;17.124,60 €;0,00 €;459.307,09 €;9.445.309,39 €
2025-05-05;401.354,32 €;13.402,05 €;1.200.000,00 €;-812.047,73 €;8.633.261,67 €
2025-05-06;2.043,83 €;15.265,20 €;0,00 €;-13.221,37 €;8.620.040,30 €
2025-05-07;3.687,38 €;17.363,28 €;0,00 €;-13.675,90 €;8.606.364,40 €
2025-05-08;2.723,50 €;16.545,65 €;0,00 €;-13.822,15 €;8.592.542,25 €
2025-05-09;2.988,24 €;13.756,36 €;0,00 €;-10.768,12 €;8.581.774,13 €
2025-05-10;2.522,78 €;16.636,11 €;0,00 €;-14.113,33 €;8.567.660,79 €
2025-05-11;2.511,02 €;12.513,75 €;0,00 €;-10.002,73 €;8.557.658,06 €
2025-05-12;3.129,08 €;15.385,77 €;0,00 €;-12.256,69 €;8.545.401,37 €
2025-05-13;2.851,21 €;17.426,94 €;0,00 €;-14.575,72 €;8.530.825,65 €
2025-05-14;3.404,99 €;15.747,59 €;0,00 €;-12.342,61 €;8.518.483,04 €
2025-05-15;3.442,27 €;14.971,59 €;0,00 €;-11.529,32 €;8.506.953,72 €
2025-05-16;3.376,42 €;17.054,02 €;0,00 €;-13.677,59 €;8.493.276,12 €
2025-05-17;3.335,30 €;17.182,13 €;0,00 €;-13.846,83 €;8.479.429,30 €
2025-05-18;4.004,88 €;17.685,06 €;0,00 €;-13.680,18 €;8.465.749,12 €
2025-05-19;2.682,20 €;17.031,51 €;0,00 €;-14.349,31 €;8.451.399,81 €
2025-05-20;3.188,53 €;17.342,06 €;0,00 €;-14.153,53 €;8.437.246,28 €
2025-05-21;3.782,34 €;16.819,36 €;0,00 €;-13.037,02 €;8.424.209,26 €
2025-05-22;3.848,27 €;16.118,29 €;0,00 €;-12.270,02 €;8.411.939,24 €
2025-05-23;2.505,12 €;15.854,26 €;0,00 €;-13.349,15 €;8.398.590,10 €
2025-05-24;3.059,82 €;15.364,11 €;0,00 €;-12.304,29 €;8.386.285,81 €
2025-05-25;3.895,06 €;13.901,45 €;0,00 €;-10.006,39 €;8.376.279,42 €
2025-05-26;3.470,04 €;14.287,03 €;0,00 €;-10.816,99 €;8.365.462,43 €
2025-05-27;3.313,63 €;15.296,98 €;0,00 €;-11.983,35 €;8.353.479,08 €
2025-05-28;3.107,16 €;16.082,18 €;350.000,00 €;-362.975,02 €;7.990.504,06 €
2025-05-29;3.024,10 €;17.881,22 €;0,00 €;-14.857,12 €;7.975.646,94 €
2025-05-30;3.360,11 €;15.657,30 €;0,00 €;-12.297,19 €;7.963.349,75 €
2025-05-31;3.089,81 €;17.225,21 €;0,00 €;-14.135,40 €;7.949.214,34 €
2025-06-01;480.271,07 €;17.338,97 €;0,00 €;462.932,10 €;8.412.146,44 €
2025-06-02;486.329,94 €;15.372,83 €;0,00 €;470.957,11 €;8.883.103,55 €
2025-06-03;448.496,42 €;16.612,04 €;0,00 €;431.884,39 €;9.314.987,93 €
2025-06-04;509.006,47 €;15.354,71 €;0,00 €;493.651,76 €;9.808.639,69 €
2025-06-05;628.112,23 €;17.703,20 €;1.200.000,00 €;-589.590,97 €;9.219.048,72 €
2025-06-06;2.327,51 €;16.673,77 €;0,00 €;-14.346,26 €;9.204.702,46 €
2025-06-07;3.378,01 €;13.934,27 €;0,00 €;-10.556,27 €;9.194.146,20 €
2025-06-08;2.835,90 €;15.962,29 €;0,00 €;-13.126,38 €;9.181.019,81 €
2025-06-09;3.504,70 €;18.192,17 €;0,00 €;-14.687,47 €;9.166.332,35 €
2025-06-10;3.239,28 €;15.448,15 €;0,00 €;-12.208,87 €;9.154.123,47 €
2025-06-11;3.596,93 €;16.391,57 €;0,00 €;-12.794,65 €;9.141.328,83 €
2025-06-12;3.803,75 €;16.538,82 €;0,00 €;-12.735,06 €;9.128.593,76 €
2025-06-13;3.312,21 €;14.165,07 €;0,00 €;-10.852,86 €;9.117.740,91 €
2025-06-14;3.782,03 €;16.486,06 €;0,00 €;-12.704,04 €;9.105.036,87 €
2025-06-15;2.043,85 €;13.629,25 €;0,00 €;-11.585,40 €;9.093.451,48 €
2025-06-16;4.011,23 €;14.781,56 €;0,00 €;-10.770,34 €;9.082.681,14 €
2025-06-17;3.403,53 €;17.333,58 €;0,00 €;-13.930,05 €;9.068.751,08 €
2025-06-18;3.754,92 €;16.255,13 €;0,00 €;-12.500,21 €;9.056.250,87 €
2025-06-19;2.606,06 €;15.263,28 €;0,00 €;-12.657,22 €;9.043.593,65 €
2025-06-20;2.800,62 €;16.389,69 €;0,00 €;-13.589,08 €;9.030.004,57 €
2025-06-21;3.288,97 €;15.629,86 €;0,00 €;-12.340,89 €;9.017.663,68 €
2025-06-22;3.207,48 €;15.738,87 €;0,00 €;-12.531,39 €;9.005.132,29 €
2025-06-23;3.357,53 €;16.705,23 €;0,00 €;-13.347,69 €;8.991.784,60 €
2025-06-24;3.758,26 €;14.628,95 €;0,00 €;-10.870,69 €;8.980.913,91 €
2025-06-25;2.333,39 €;15.780,50 €;0,00 €;-13.447,11 €;8.967.466,80 €
2025-06-26;3.702,91 €;15.251,60 €;0,00 €;-11.548,69 €;8.955.918,11 €
2025-06-27;3.220,14 €;13.341,59 €;0,00 €;-10.121,45 €;8.945.796,65 €
2025-06-28;3.114,11 €;14.339,32 €;350.000,00 €;-361.225,21 €;8.584.571,45 €
2025-06-29;2.480,44 €;18.072,31 €;0,00 €;-15.591,87 €;8.568.979,58 €
2025-06-30;3.467,52 €;16.297,08 €;1.000.000,00 €;-1.012.829,56 €;7.556.150,02 €
2025-07-01;50.367,14 €;23.552,82 €;0,00 €;26.814,31 €;7.582.964,33 €
2025-07-02;74.867,15 €;23.119,29 €;0,00 €;51.747,86 €;7.634.712,19 €
2025-07-03;57.743,15 €;25.975,67 €;0,00 €;31.767,48 €;7.666.479,67 €
2025-07-04;70.107,66 €;29.322,37 €;0,00 €;40.785,29 €;7.707.264,96 €
2025-07-05;100.648,31 €;25.826,48 €;1.200.000,00 €;-1.125.178,17 €;6.582.086,79 €
2025-07-06;113.535,38 €;28.814,00 €;0,00 €;84.721,38 €;6.666.808,17 €
2025-07-07;68.250,76 €;26.903,86 €;0,00 €;41.346,90 €;6.708.155,07 €
2025-07-08;64.126,89 €;27.142,50 €;0,00 €;36.984,39 €;6.745.139,46 €
2025-07-09;65.627,18 €;23.528,56 €;0,00 €;42.098,62 €;6.787.238,08 €
2025-07-10;79.863,06 €;28.075,05 €;0,00 €;51.788,02 €;6.839.026,10 €
2025-07-11;73.970,38 €;25.530,14 €;0,00 €;48.440,24 €;6.887.466,34 €
2025-07-12;97.983,70 €;27.926,18 €;0,00 €;70.057,52 €;6.957.523,85 €
2025-07-13;99.475,54 €;24.571,66 €;0,00 €;74.903,88 €;7.032.427,73 €
2025-07-14;57.142,58 €;26.554,10 €;0,00 €;30.588,48 €;7.063.016,21 €
2025-07-15;72.787,79 €;26.904,01 €;0,00 €;45.883,79 €;7.108.900,00 €
2025-07-16;55.601,47 €;25.891,93 €;0,00 €;29.709,54 €;7.138.609,54 €
2025-07-17;75.694,37 €;27.009,09 €;0,00 €;48.685,28 €;7.187.294,82 €
2025-07-18;70.708,97 €;25.667,21 €;0,00 €;45.041,77 €;7.232.336,59 €
2025-07-19;125.709,52 €;24.901,88 €;0,00 €;100.807,64 €;7.333.144,23 €
2025-07-20;90.838,64 €;29.410,97 €;400.000,00 €;-338.572,32 €;6.994.571,91 €
2025-07-21;68.858,70 €;28.297,91 €;0,00 €;40.560,80 €;7.035.132,70 €
2025-07-22;84.066,30 €;24.678,27 €;0,00 €;59.388,03 €;7.094.520,73 €
2025-07-23;79.211,12 €;27.336,89 €;0,00 €;51.874,23 €;7.146.394,96 €
2025-07-24;64.110,30 €;24.714,64 €;0,00 €;39.395,66 €;7.185.790,62 €
2025-07-25;71.471,74 €;23.830,63 €;0,00 €;47.641,11 €;7.233.431,73 €
2025-07-26;101.859,99 €;28.267,62 €;0,00 €;73.592,37 €;7.307.024,11 €
2025-07-27;104.659,56 €;22.791,80 €;0,00 €;81.867,76 €;7.388.891,87 €
2025-07-28;64.090,56 €;28.053,71 €;350.000,00 €;-313.963,16 €;7.074.928,71 €
2025-07-29;68.965,44 €;25.694,56 €;0,00 €;43.270,88 €;7.118.199,59 €
2025-07-30;56.895,58 €;25.776,91 €;0,00 €;31.118,67 €;7.149.318,27 €
2025-07-31;70.760,99 €;27.019,50 €;0,00 €;43.741,49 €;7.193.059,75 €
2025-08-01;73.280,17 €;27.362,40 €;0,00 €;45.917,77 €;7.238.977,52 €
2025-08-02;99.565,81 €;24.547,31 €;0,00 €;75.018,49 €;7.313.996,01 €
2025-08-03;85.689,49 €;27.635,45 €;0,00 €;58.054,04 €;7.372.050,05 €
2025-08-04;77.588,25 €;26.426,74 €;0,00 €;51.161,51 €;7.423.211,56 €
2025-08-05;72.596,20 €;23.687,89 €;1.200.000,00 €;-1.151.091,69 €;6.272.119,87 €
2025-08-06;63.871,88 €;25.860,25 €;0,00 €;38.011,63 €;6.310.131,50 €
2025-08-07;67.435,20 €;28.962,56 €;0,00 €;38.472,64 €;6.348.604,14 €
2025-08-08;57.674,64 €;29.553,19 €;0,00 €;28.121,46 €;6.376.725,60 €
2025-08-09;91.585,90 €;27.634,70 €;0,00 €;63.951,20 €;6.440.676,80 €
2025-08-10;96.461,89 €;23.819,31 €;0,00 €;72.642,57 €;6.513.319,37 €
2025-08-11;79.507,37 €;27.181,21 €;0,00 €;52.326,15 €;6.565.645,52 €
2025-08-12;64.563,97 €;27.901,72 €;0,00 €;36.662,25 €;6.602.307,78 €
2025-08-13;74.801,71 €;27.651,42 €;0,00 €;47.150,29 €;6.649.458,07 €
2025-08-14;65.373,47 €;27.769,91 €;0,00 €;37.603,56 €;6.687.061,63 €
2025-08-15;71.663,58 €;26.926,53 €;0,00 €;44.737,05 €;6.731.798,68 €
2025-08-16;100.426,04 €;26.055,18 €;0,00 €;74.370,87 €;6.806.169,55 €
2025-08-17;110.570,57 €;24.983,27 €;0,00 €;85.587,30 €;6.891.756,86 €
2025-08-18;65.401,51 €;22.404,13 €;0,00 €;42.997,38 €;6.934.754,24 €
2025-08-19;57.099,77 €;26.879,28 €;0,00 €;30.220,49 €;6.964.974,73 €
2025-08-20;58.624,41 €;26.572,11 €;0,00 €;32.052,30 €;6.997.027,03 €
2025-08-21;65.424,98 €;27.315,15 €;0,00 €;38.109,83 €;7.035.136,86 €
2025-08-22;59.687,52 €;23.524,91 €;0,00 €;36.162,61 €;7.071.299,46 €
2025-08-23;105.942,12 €;27.490,03 €;0,00 €;78.452,09 €;7.149.751,55 €
2025-08-24;97.182,32 €;30.309,09 €;0,00 €;66.873,23 €;7.216.624,78 €
2025-08-25;88.676,85 €;26.356,90 €;0,00 €;62.319,95 €;7.278.944,73 €
2025-08-26;55.778,28 €;26.076,67 €;0,00 €;29.701,61 €;7.308.646,35 €
2025-08-27;71.309,07 €;26.818,00 €;0,00 €;44.491,06 €;7.353.137,41 €
2025-08-28;60.656,38 €;30.264,67 €;350.000,00 €;-319.608,30 €;7.033.529,11 €
2025-08-29;65.732,79 €;24.152,70 €;0,00 €;41.580,08 €;7.075.109,19 €
2025-08-30;103.254,19 €;26.606,41 €;0,00 €;76.647,78 €;7.151.756,97 €
2025-08-31;78.586,29 €;24.600,69 €;0,00 €;53.985,60 €;7.205.742,57 €
2025-09-01;494.241,31 €;14.899,49 €;0,00 €;479.341,81 €;7.685.084,39 €
2025-09-02;577.545,37 €;15.645,61 €;0,00 €;561.899,76 €;8.246.984,15 €
2025-09-03;459.728,09 €;17.740,98 €;0,00 €;441.987,10 €;8.688.971,25 €
2025-09-04;495.390,39 €;18.421,49 €;0,00 €;476.968,91 €;9.165.940,15 €
2025-09-05;533.646,08 €;16.392,21 €;1.200.000,00 €;-682.746,13 €;8.483.194,02 €
2025-09-06;3.134,02 €;15.155,11 €;0,00 €;-12.021,08 €;8.471.172,94 €
2025-09-07;2.925,52 €;19.459,11 €;0,00 €;-16.533,59 €;8.454.639,35 €
2025-09-08;2.078,13 €;15.078,67 €;0,00 €;-13.000,54 €;8.441.638,82 €
2025-09-09;3.536,50 €;14.863,30 €;0,00 €;-11.326,80 €;8.430.312,01 €
2025-09-10;3.159,42 €;13.057,59 €;0,00 €;-9.898,17 €;8.420.413,84 €
2025-09-11;2.709,66 €;17.814,14 €;0,00 €;-15.104,48 €;8.405.309,37 €
2025-09-12;3.279,30 €;17.172,37 €;0,00 €;-13.893,07 €;8.391.416,30 €
2025-09-13;2.924,16 €;19.346,71 €;0,00 €;-16.422,55 €;8.374.993,75 €
2025-09-14;2.951,79 €;13.635,71 €;0,00 €;-10.683,93 €;8.364.309,82 €
2025-09-15;3.519,15 €;17.907,26 €;0,00 €;-14.388,11 €;8.349.921,71 €
2025-09-16;2.546,81 €;15.825,20 €;0,00 €;-13.278,39 €;8.336.643,31 €
2025-09-17;3.739,66 €;16.929,15 €;0,00 €;-13.189,49 €;8.323.453,82 €
2025-09-18;2.517,16 €;13.248,33 €;0,00 €;-10.731,18 €;8.312.722,64 €
2025-09-19;2.884,65 €;17.922,12 €;0,00 €;-15.037,47 €;8.297.685,17 €
2025-09-20;4.177,47 €;16.899,78 €;0,00 €;-12.722,30 €;8.284.962,87 €
2025-09-21;3.779,68 €;15.661,63 €;0,00 €;-11.881,96 €;8.273.080,91 €
2025-09-22;3.264,80 €;16.687,67 €;0,00 €;-13.422,87 €;8.259.658,04 €
2025-09-23;2.745,73 €;14.571,76 €;0,00 €;-11.826,02 €;8.247.832,02 €
2025-09-24;2.951,36 €;14.850,84 €;0,00 €;-11.899,48 €;8.235.932,55 €
2025-09-25;3.252,64 €;15.024,83 €;0,00 €;-11.772,20 €;8.224.160,35 €
2025-09-26;3.234,76 €;12.940,91 €;0,00 €;-9.706,15 €;8.214.454,20 €
2025-09-27;3.170,56 €;17.012,64 €;0,00 €;-13.842,07 €;8.200.612,13 €
2025-09-28;3.200,58 €;17.507,39 €;350.000,00 €;-364.306,81 €;7.836.305,32 €
2025-09-29;3.108,81 €;14.667,98 €;0,00 €;-11.559,17 €;7.824.746,15 €
2025-09-30;2.495,01 €;16.242,30 €;0,00 €;-13.747,29 €;7.810.998,86 €
2025-10-01;456.574,46 €;15.321,69 €;0,00 €;441.252,77 €;8.252.251,63 €
2025-10-02;528.131,20 €;16.212,41 €;0,00 €;511.918,79 €;8.764.170,42 €
2025-10-03;413.983,29 €;14.778,63 €;0,00 €;399.204,65 €;9.163.375,07 €
2025-10-04;472.922,22 €;14.394,86 €;0,00 €;458.527,36 €;9.621.902,44 €
2025-10-05;441.412,30 €;17.298,11 €;1.200.000,00 €;-775.885,81 €;8.846.016,63 €
